lon,lat,bio_10,bio_11,bio_15,bio_18,bio_2,bio_3,bio_8,bio_19,slope,soil_ph
8.8125,63.6875,12.899999618530272,0.8041666746139526,30.06974220275879,247.0,4.8854169845581055,27.197866439819336,3.929166555404663,360.0,83.05829198505423,5.038502847658789
9.479166666666666,59.0625,16.552000045776367,-1.5813333988189695,29.885400772094727,245.0,5.28766679763794,21.508569717407227,7.242000102996826,200.0,0.2312569452387494,4.802450392328757
11.770833333333332,60.47916666666667,12.988666534423828,-7.030666828155518,27.303686141967773,260.0,8.847999572753906,28.315412521362305,11.594666481018066,152.0,0.615542751028149,4.657145696794639
10.229166666666666,61.97916666666667,9.796666145324709,-7.87666654586792,44.21533584594727,233.0,7.2123332023620605,26.755949020385746,9.796666145324709,87.0,2.828182570479259,5.410503161337592
11.604166666666666,60.4375,14.309333801269531,-6.16266679763794,30.4249324798584,235.0,8.881000518798828,28.047626495361328,9.225333213806152,130.0,0.9122838448949685,4.657145696794639
16.5625,68.72916666666667,11.590195655822754,-2.706862688064575,30.622533798217773,248.0,4.992647171020508,23.98954200744629,0.4803921580314636,385.0,1.7790815726951408,5.227687453270633
7.1875,58.770833333333336,10.646666526794434,-4.754666805267334,32.72861862182617,342.0,5.290666580200195,23.581148147583008,-0.6600000262260437,503.0,0.4661676501019202,4.987473703267536
10.6875,60.895833333333336,14.854666709899902,-5.8480000495910645,33.05874252319336,224.0,8.012333869934082,25.484519958496094,13.626667022705078,111.0,0.9045145060369099,4.6727444376983645
10.1875,59.6875,15.507333755493164,-3.491333484649658,28.4483699798584,239.0,7.115000247955322,25.54207420349121,5.708000183105469,159.0,1.0412848019160579,4.843910715851725
12.270833333333332,64.85416666666667,10.504667282104492,-4.930666446685791,23.09708023071289,363.0,5.071000099182129,22.351022720336918,2.248666763305664,445.0,1.0956899726248626,5.184126349393318
12.395833333333332,60.895833333333336,13.21066665649414,-8.65333366394043,29.83634376525879,248.0,10.364333152770996,29.84775161743164,11.661333084106444,133.0,0.5980258709994386,4.613215948812388
10.604166666666666,60.85416666666667,13.512666702270508,-6.552666664123535,32.18642807006836,237.0,7.480666637420654,25.406421661376957,13.512666702270508,121.0,1.125019670917372,4.6727444376983645
9.145833333333332,58.97916666666667,16.005332946777344,-2.316666603088379,28.8335018157959,269.0,6.625,25.1633243560791,6.714000225067139,230.0,1.1768320103390777,4.870998929234203
